,0
0,436.66666666666816
1,383.6666666666678
2,349.00000000000045
3,389.000000000001
4,21.333333333333336
5,4.333333333333333
6,2.6666666666666665
7,2.9999999999999996
8,258.6666666666661
9,9.666666666666668
10,216.33333333333297
11,84.6666666666667
12,14.666666666666664
13,2.0
14,2.0
15,1.6666666666666665
16,414.0000000000011
17,325.66666666666697
18,433.6666666666681
19,319.00000000000017
20,25.333333333333343
21,2.0
22,1.3333333333333333
23,2.0
24,424.00000000000136
25,303.33333333333337
26,301.33333333333337
27,284.99999999999983
28,25.333333333333343
29,2.0
30,1.3333333333333333
31,1.3333333333333333
32,310.66666666666686
33,87.33333333333337
34,270.33333333333303
35,90.33333333333339
36,11.666666666666664
37,2.6666666666666665
38,3.333333333333333
39,6.333333333333333
40,661.6666666666662
41,588.3333333333337
42,591.3333333333335
43,548.3333333333346
44,28.000000000000007
45,2.0
46,1.3333333333333333
47,2.0
