,0
0,304.3333333333333
1,229.99999999999957
2,199.6666666666664
3,223.33333333333292
4,260.6666666666661
5,235.6666666666662
6,228.99999999999957
7,253.6666666666661
8,251.66666666666612
9,132.66666666666677
10,281.66666666666646
11,232.3333333333329
12,311.33333333333337
13,314.0000000000001
14,434.00000000000153
15,392.33333333333405
16,428.66666666666765
17,406.6666666666676
18,361.6666666666674
19,380.6666666666674
20,280.9999999999997
21,217.99999999999966
22,227.99999999999957
23,288.33333333333314
24,296.9999999999999
25,300.99999999999994
26,262.6666666666662
27,299.6666666666666
28,246.9999999999995
29,261.6666666666662
30,246.66666666666615
31,294.9999999999999
32,389.66666666666765
33,360.0000000000006
34,300.66666666666663
35,301.33333333333326
36,276.9999999999997
37,217.66666666666632
38,160.66666666666663
39,195.66666666666646
40,204.66666666666637
41,148.33333333333334
42,169.66666666666657
43,162.3333333333333
44,156.66666666666663
45,41.33333333333333
46,111.0000000000001
47,41.99999999999999
