,0
0,763.0000000000026
1,648.0000000000013
2,722.3333333333356
3,661.3333333333346
4,432.0000000000005
5,441.6666666666673
6,628.9999999999999
7,626.333333333333
8,1546.3333333333262
9,1542.9999999999932
10,1534.3333333333262
11,1547.3333333333264
12,693.3333333333344
13,624.0000000000001
14,654.0000000000001
15,609.6666666666664
16,1368.6666666666629
17,1351.9999999999968
18,1367.3333333333296
19,1352.33333333333
20,1564.9999999999927
21,1564.9999999999927
22,1561.6666666666592
23,1565.333333333326
24,1560.333333333326
25,1460.9999999999966
26,1535.66666666666
27,1476.9999999999966
28,1554.9999999999927
29,1549.999999999993
30,1527.3333333333264
31,1533.6666666666601
32,1538.9999999999932
33,1521.9999999999939
34,1509.9999999999939
35,1515.3333333333271
36,1539.6666666666595
37,1522.9999999999932
38,1504.6666666666601
39,1517.9999999999934
40,729.6666666666714
41,641.66666666667
42,711.6666666666711
43,625.0000000000033
44,1435.6666666666624
45,1388.3333333333292
46,1393.3333333333298
47,1386.33333333333
