,0
0,629.3333333333333
1,76.66666666666667
2,54.333333333333336
3,38.666666666666664
4,32.666666666666664
5,23.000000000000004
6,588.333333333333
7,1556.999999999993
8,255.33333333333337
9,310.6666666666654
10,547.3333333333326
11,436.66666666666526
12,1395.999999999996
13,1301.333333333332
14,1350.9999999999966
15,1327.999999999998
16,635.9999999999987
17,578.6666666666652
18,616.6666666666652
19,582.666666666665
20,732.0000000000016
21,619.6666666666663
22,680.6666666666678
23,49.666666666666664
24,84.66666666666669
25,112.00000000000001
26,126.00000000000003
27,93.00000000000001
28,15.666666666666664
29,32.0
30,33.33333333333333
31,35.999999999999986
32,1268.3333333333326
33,1505.3333333333273
34,1501.9999999999945
35,1513.6666666666606
36,1550.999999999993
37,1531.6666666666597
38,1509.6666666666601
39,1533.999999999993
40,1565.6666666666592
41,1565.6666666666592
42,1563.9999999999927
43,1565.6666666666592
44,1349.9999999999961
45,1331.6666666666633
46,1347.6666666666626
47,1336.6666666666633
