,0
0,110.33333333333333
1,7.666666666666667
2,60.666666666666664
3,94.66666666666669
4,237.99999999999991
5,9.0
6,109.33333333333331
7,110.33333333333333
8,2.6666666666666665
9,0.0
10,0.0
11,0.0
12,899.3333333333333
13,370.66666666666686
14,777.6666666666666
15,642.3333333333333
16,3.6666666666666665
17,0.0
18,0.0
19,0.0
20,154.99999999999997
21,3.6666666666666665
22,42.33333333333334
23,1.3333333333333333
24,661.3333333333335
25,320.99999999999994
26,486.66666666666674
27,289.3333333333332
28,3.6666666666666665
29,0.0
30,0.0
31,0.0
32,975.0
33,778.3333333333331
34,854.333333333333
35,880.6666666666669
36,4.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,947.9999999999998
45,476.6666666666667
46,749.0
47,381.00000000000006
48,273.6666666666663
49,9.666666666666668
50,174.9999999999999
51,82.00000000000001
52,385.0000000000008
53,369.6666666666675
54,337.00000000000034
55,369.00000000000074
56,282.6666666666664
57,85.33333333333336
58,237.3333333333329
59,88.33333333333337
60,612.3333333333331
61,588.0000000000002
62,522.3333333333354
63,496.6666666666686
64,454.0000000000016
65,310.00000000000006
66,367.6666666666673
67,306.3333333333333
68,24.000000000000004
69,1.3333333333333333
70,0.6666666666666666
71,1.3333333333333333
72,396.0000000000011
73,295.6666666666666
74,288.99999999999983
75,282.33333333333314
76,26.66666666666667
77,1.3333333333333333
78,0.6666666666666666
79,1.3333333333333333
80,1.3333333333333333
81,1.3333333333333333
82,0.6666666666666666
83,1.3333333333333333
84,1.3333333333333333
85,1.3333333333333333
86,0.6666666666666666
87,0.6666666666666666
88,1.3333333333333333
89,1.3333333333333333
90,0.6666666666666666
91,1.3333333333333333
92,1.0
93,0.6666666666666666
94,0.6666666666666666
95,0.6666666666666666
96,129.33333333333346
97,31.333333333333357
98,93.99999999999999
99,22.000000000000004
100,562.3333333333322
101,343.99999999999966
102,501.99999999999915
103,378.9999999999995
104,4.666666666666667
105,0.6666666666666666
106,0.6666666666666666
107,0.6666666666666666
108,229.33333333333354
109,16.333333333333332
110,212.66666666666706
111,45.333333333333314
112,7.0
113,0.6666666666666666
114,0.6666666666666666
115,0.6666666666666666
116,1213.9999999999995
117,1124.6666666666674
118,934.333333333336
119,857.0000000000019
120,4.666666666666667
121,0.6666666666666666
122,0.6666666666666666
123,0.6666666666666666
124,959.6666666666712
125,297.6666666666672
126,562.6666666666664
127,277.66666666666737
128,1055.3333333333371
129,409.6666666666672
130,694.0000000000001
131,343.666666666667
132,8.333333333333332
133,0.6666666666666666
134,0.6666666666666666
135,0.6666666666666666
136,195.99999999999935
137,4.0
138,135.00000000000014
139,30.000000000000018
140,4.666666666666667
141,0.6666666666666666
142,0.6666666666666666
143,0.6666666666666666
