,0
0,1112.3333333333337
1,997.0
2,1087.0
3,959.3333333333333
4,1008.6666666666667
5,1008.3333333333334
6,1009.0
7,1008.6666666666666
8,138.33333333333331
9,12.666666666666666
10,40.0
11,9.666666666666666
12,44.333333333333336
13,8.666666666666666
14,41.99999999999999
15,13.666666666666668
16,6.0
17,5.666666666666667
18,4.0
19,5.666666666666667
20,6.0
21,4.666666666666667
22,4.666666666666666
23,6.0
24,49.66666666666667
25,45.00000000000001
26,45.0
27,45.66666666666667
28,6.0
29,6.0
30,4.666666666666666
31,6.0
32,43.00000000000001
33,46.33333333333333
34,46.66666666666667
35,43.0
36,6.0
37,5.0
38,5.666666666666666
39,6.0
40,49.66666666666667
41,48.333333333333336
42,46.0
43,51.66666666666667
44,6.0
45,6.0
46,6.0
47,6.0
