,0
0,901.3333333333334
1,388.66666666666674
2,774.0
3,673.3333333333334
4,3.6666666666666665
5,0.0
6,0.0
7,0.0
8,153.66666666666666
9,3.6666666666666665
10,46.666666666666664
11,2.0
12,239.99999999999994
13,9.0
14,112.99999999999999
15,113.33333333333333
16,3.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,687.3333333333334
25,324.0
26,485.6666666666668
27,304.66666666666663
28,3.6666666666666665
29,0.0
30,0.0
31,0.0
32,968.6666666666666
33,476.99999999999994
34,755.6666666666667
35,404.66666666666663
36,3.0
37,0.0
38,0.0
39,0.0
40,968.3333333333334
41,782.3333333333333
42,855.6666666666664
43,881.3333333333334
44,4.0
45,0.0
46,0.0
47,0.0
