,0
0,1107.0000000000005
1,1033.333333333333
2,1082.0000000000002
3,994.0000000000001
4,1014.6666666666664
5,1015.3333333333333
6,1014.0000000000001
7,1008.0000000000001
8,101.33333333333334
9,55.0
10,98.33333333333334
11,7.0
12,384.0
13,285.00000000000006
14,272.66666666666663
15,245.33333333333331
16,207.33333333333331
17,184.33333333333337
18,173.33333333333331
19,197.66666666666663
20,93.0
21,123.0
22,3.0
23,2.6666666666666665
24,7.0
25,796.0
26,918.0
27,931.6666666666666
28,1130.0
29,1130.0
30,1099.6666666666665
31,1107.6666666666665
32,1128.6666666666667
33,1129.0
34,1098.6666666666667
35,1128.3333333333333
36,916.9999999999999
37,861.3333333333331
38,875.3333333333335
39,830.0
40,1130.0
41,1118.6666666666665
42,1101.6666666666665
43,1085.0
44,823.6666666666666
45,696.6666666666667
46,740.6666666666666
47,757.3333333333333
