,0
0,560.3333333333322
1,343.99999999999966
2,501.99999999999915
3,378.9999999999995
4,4.666666666666667
5,0.6666666666666666
6,0.6666666666666666
7,0.6666666666666666
8,197.33333333333266
9,4.0
10,135.00000000000014
11,30.000000000000018
12,4.666666666666667
13,0.6666666666666666
14,0.6666666666666666
15,0.6666666666666666
16,314.99999999999955
17,16.333333333333332
18,212.66666666666708
19,40.66666666666666
20,7.0
21,0.6666666666666666
22,0.6666666666666666
23,0.6666666666666666
24,933.6666666666703
25,297.6666666666672
26,562.6666666666664
27,277.66666666666737
28,8.333333333333332
29,0.6666666666666666
30,0.6666666666666666
31,0.6666666666666666
32,1087.0000000000032
33,409.6666666666672
34,694.0000000000001
35,343.666666666667
36,8.333333333333332
37,0.6666666666666666
38,0.6666666666666666
39,0.6666666666666666
40,1217.3333333333328
41,1124.6666666666674
42,934.333333333336
43,857.0000000000019
44,4.666666666666667
45,0.6666666666666666
46,0.6666666666666666
47,0.6666666666666666
