,0
0,174.33333333333334
1,134.33333333333334
2,119.0
3,142.00000000000003
4,390.66666666666674
5,212.6666666666666
6,271.0
7,217.66666666666663
8,457.99999999999994
9,451.99999999999994
10,456.3333333333332
11,450.3333333333332
12,854.6666666666667
13,717.3333333333335
14,845.0000000000001
15,694.3333333333335
16,155.99999999999997
17,135.66666666666669
18,56.66666666666667
19,126.6666666666667
20,193.33333333333331
21,11.0
22,38.666666666666664
23,9.0
24,47.33333333333333
25,38.333333333333336
26,43.33333333333333
27,44.0
28,5.333333333333333
29,5.333333333333333
30,4.333333333333333
31,5.333333333333333
32,47.33333333333333
33,42.99999999999999
34,43.666666666666664
35,46.0
36,5.333333333333333
37,5.333333333333333
38,5.333333333333333
39,5.333333333333333
40,5.333333333333333
41,5.0
42,5.0
43,5.333333333333333
44,41.666666666666664
45,38.33333333333333
46,47.666666666666664
47,36.66666666666666
