,0
0,93.66666666666669
1,13.999999999999998
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,2.333333333333333
21,2.333333333333333
22,150.33333333333331
23,3.333333333333333
24,78.33333333333339
25,66.33333333333334
26,661.0
27,369.3333333333333
28,256.33333333333326
29,250.33333333333326
30,296.66666666666674
31,243.33333333333334
32,548.9999999999995
33,537.9999999999997
34,654.6666666666667
35,601.6666666666666
36,486.99999999999983
37,203.99999999999991
38,58.99999999999999
39,14.333333333333332
40,12.999999999999996
41,1.3333333333333333
42,2.6666666666666665
43,1.3333333333333333
44,7.000000000000001
45,14.66666666666666
46,18.666666666666664
47,15.66666666666666
