,0
0,129.33333333333346
1,31.333333333333357
2,93.99999999999999
3,22.000000000000004
4,562.3333333333322
5,343.99999999999966
6,501.99999999999915
7,378.9999999999995
8,4.666666666666667
9,0.6666666666666666
10,0.6666666666666666
11,0.6666666666666666
12,229.33333333333354
13,16.333333333333332
14,212.66666666666706
15,45.333333333333314
16,7.0
17,0.6666666666666666
18,0.6666666666666666
19,0.6666666666666666
20,1213.9999999999995
21,1124.6666666666674
22,934.333333333336
23,857.0000000000019
24,4.666666666666667
25,0.6666666666666666
26,0.6666666666666666
27,0.6666666666666666
28,959.6666666666712
29,297.6666666666672
30,562.6666666666664
31,277.66666666666737
32,1055.3333333333371
33,409.6666666666672
34,694.0000000000001
35,343.666666666667
36,8.333333333333332
37,0.6666666666666666
38,0.6666666666666666
39,0.6666666666666666
40,195.99999999999935
41,4.0
42,135.00000000000014
43,30.000000000000018
44,4.666666666666667
45,0.6666666666666666
46,0.6666666666666666
47,0.6666666666666666
